Order_ID,Order_Date,Month,Quarter,Product,SKU,Category,Subcategory,Region,Customer_Segment,Sales,Profit,Quantity,Discount,Unit_Price,Shipping_Cost,Profit_Margin
134,2012-04-30,2012-04-01,2012 Q2,Safco Industrial Wire Shelving,SKU-6A1F93,Office Supplies,Storage & Organization,Ontario,Home Office,1132.6,-310.21,11,0.01,95.99,35.0,-0.2739
740,2011-07-15,2011-07-01,2011 Q3,Avery White Multi-Purpose Labels,SKU-46BE4B,Office Supplies,Labels,Ontario,Corporate,28.01,3.46,6,0.09,4.98,0.49,0.1235
833,2009-02-12,2009-02-01,2009 Q1,GBC ProClick Spines for 32-Hole Punch,SKU-B984D0,Office Supplies,Binders And Binder Accessories,Ontario,Home Office,19.32,-20.32,1,0.03,12.53,7.17,-1.0518
1573,2012-12-27,2012-12-01,2012 Q4,"Global Push Button Manager's Chair, Indigo",SKU-D4011D,Furniture,Chairs & Chairmats,Ontario,Small Business,759.94,-226.45,13,0.09,60.89,32.41,-0.298
1639,2011-08-19,2011-08-01,2011 Q3,Strathmore Photo Mount Cards,SKU-39FC76,Office Supplies,Paper,Ontario,Home Office,163.14,-62.2,24,0.09,6.78,6.18,-0.3813
2053,2011-02-06,2011-02-01,2011 Q1,Global Troyª Executive Leather Low-Back Tilter,SKU-462571,Furniture,Chairs & Chairmats,Ontario,Consumer,19342.84,5603.95,39,0.01,500.98,126.0,0.2897
2053,2011-02-06,2011-02-01,2011 Q1,7160,SKU-525B84,Technology,Telephones And Communication,Ontario,Consumer,771.78,-449.53,7,0.08,140.99,4.2,-0.5825
2146,2012-09-13,2012-09-01,2012 Q3,5165,SKU-9C22C0,Technology,Telephones And Communication,Ontario,Small Business,6111.17,1663.08,41,0.06,175.99,4.99,0.2721
2146,2012-09-13,2012-09-01,2012 Q3,Avery 479,SKU-2EA98D,Office Supplies,Labels,Ontario,Small Business,113.71,41.7,44,0.07,2.61,0.5,0.3667
2752,2010-11-18,2010-11-01,2010 Q4,"Memorex 80 Minute CD-R, 30/Pack",SKU-844A53,Technology,Computer Peripherals,Ontario,Small Business,695.47,226.73,30,0.03,22.98,1.99,0.326
2752,2010-11-18,2010-11-01,2010 Q4,Staples Bulldog Clip,SKU-4D3076,Office Supplies,Rubber Bands,Ontario,Small Business,152.59,55.48,41,0.02,3.78,0.71,0.3636
2752,2010-11-18,2010-11-01,2010 Q4,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",SKU-69CC19,Office Supplies,Storage & Organization,Ontario,Small Business,365.62,15.77,10,0.03,34.76,8.22,0.0431
2752,2010-11-18,2010-11-01,2010 Q4,2190,SKU-0A8725,Technology,Telephones And Communication,Ontario,Small Business,575.57,-86.52,10,0.04,65.99,5.63,-0.1503
5445,2010-07-25,2010-07-01,2010 Q3,Avery 52,SKU-98A6AC,Office Supplies,Labels,Ontario,Home Office,29.42,14.43,4,0.06,3.69,0.5,0.4905
5445,2010-07-25,2010-07-01,2010 Q3,"Binney & Smith Crayola¨ Metallic Colored Pencils, 8-Color Set",SKU-B6BB8D,Office Supplies,Pens & Art Supplies,Ontario,Home Office,46.48,-1.82,9,0.01,4.63,1.93,-0.0392
5699,2012-07-29,2012-07-01,2012 Q3,Avery 491,SKU-5FE24F,Office Supplies,Labels,Ontario,Small Business,9.25,-4.21,2,0.01,4.13,0.99,-0.4551
5699,2012-07-29,2012-07-01,2012 Q3,Super Decoflex Portable Personal File,SKU-4217E7,Office Supplies,Storage & Organization,Ontario,Small Business,573.89,-121.44,41,0.09,14.98,7.69,-0.2116
6823,2009-07-21,2009-07-01,2009 Q3,Large Capacity Hanging Post Binders,SKU-9002EB,Office Supplies,Binders And Binder Accessories,Ontario,Small Business,1262.72,490.28,50,0.01,24.95,2.99,0.3883
6823,2009-07-21,2009-07-01,2009 Q3,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",SKU-20D904,Technology,Computer Peripherals,Ontario,Small Business,524.19,-135.46,31,0.0,15.98,8.99,-0.2584
6948,2010-12-09,2010-12-01,2010 Q4,Keytronic French Keyboard,SKU-375F51,Technology,Computer Peripherals,Ontario,Corporate,1143.88,-88.7,15,0.04,73.98,4.0,-0.0775
7462,2011-02-20,2011-02-01,2011 Q1,Boston 16801 Nautilusª Battery Pencil Sharpener,SKU-F88FA2,Office Supplies,Pens & Art Supplies,Ontario,Small Business,72.63,-26.94,3,0.07,22.01,5.53,-0.3709
7845,2009-12-13,2009-12-01,2009 Q4,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",SKU-451E42,Office Supplies,Binders And Binder Accessories,Ontario,Small Business,118.56,-63.38,22,0.06,4.91,5.68,-0.5346
7845,2009-12-13,2009-12-01,2009 Q4,Xerox 1916,SKU-964E0C,Office Supplies,Paper,Ontario,Small Business,2145.05,1012.67,45,0.07,48.94,5.86,0.4721
8033,2012-04-24,2012-04-01,2012 Q2,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,SKU-2FB1BA,Office Supplies,Appliances,Ontario,Small Business,118.18,-133.62,27,0.06,4.06,6.89,-1.1306
8388,2012-02-23,2012-02-01,2012 Q1,"Master Giant Foot¨ Doorstop, Safety Yellow",SKU-B53B25,Furniture,Office Furnishings,Ontario,Home Office,290.3,25.16,39,0.07,7.59,4.0,0.0867
8388,2012-02-23,2012-02-01,2012 Q1,Fellowes Binding Cases,SKU-14B4B1,Office Supplies,Binders And Binder Accessories,Ontario,Home Office,434.11,24.85,37,0.02,11.7,5.63,0.0572
8388,2012-02-23,2012-02-01,2012 Q1,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Ó x 11Ó",SKU-EFBA96,Office Supplies,Paper,Ontario,Home Office,288.9,96.34,42,0.02,6.98,1.6,0.3335
9761,2012-01-22,2012-01-01,2012 Q1,Lexmark Z54se Color Inkjet Printer,SKU-B190DB,Technology,Office Machines,Ontario,Small Business,202.64,-221.62,2,0.04,90.97,14.0,-1.0937
9761,2012-01-22,2012-01-01,2012 Q1,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),SKU-18EEC1,Office Supplies,Paper,Ontario,Small Business,133.69,-92.23,23,0.08,5.98,7.15,-0.6899
9863,2011-09-04,2011-09-01,2011 Q3,Newell 310,SKU-9ADA17,Office Supplies,Pens & Art Supplies,Ontario,Home Office,33.96,0.1,18,0.0,1.76,0.7,0.0029
10342,2011-11-22,2011-11-01,2011 Q4,"Sauder Camden County Collection Libraries, Planked Cherry Finish",SKU-DAE2BF,Furniture,Bookcases,Ontario,Consumer,5181.08,-1623.6,45,0.01,114.98,58.72,-0.3134
10342,2011-11-22,2011-11-01,2011 Q4,Brother DCP1000 Digital 3 in 1 Multifunction Machine,SKU-2D21EE,Technology,Copiers And Fax,Ontario,Consumer,10567.45,2925.37,38,0.1,299.99,11.64,0.2768
10342,2011-11-22,2011-11-01,2011 Q4,Dana Halogen Swing-Arm Architect Lamp,SKU-182AD3,Furniture,Office Furnishings,Ontario,Consumer,1679.04,324.47,38,0.01,40.97,14.45,0.1932
10342,2011-11-22,2011-11-01,2011 Q4,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",SKU-4643BC,Technology,Office Machines,Ontario,Consumer,2055.97,-2342.01,2,0.05,999.99,13.99,-1.1391
10434,2009-12-23,2009-12-01,2009 Q4,Global Ergonomic Managers Chair,SKU-84C6FA,Furniture,Chairs & Chairmats,Ontario,Small Business,383.45,-244.47,2,0.06,180.98,26.2,-0.6376
11040,2011-10-23,2011-10-01,2011 Q4,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",SKU-0B237C,Office Supplies,Envelopes,Ontario,Corporate,1102.28,389.61,44,0.03,23.99,6.71,0.3535
11302,2009-03-01,2009-03-01,2009 Q1,Lexmark Z54se Color Inkjet Printer,SKU-B190DB,Technology,Office Machines,Ontario,Home Office,866.66,35.29,10,0.09,90.97,14.0,0.0407
11398,2012-08-06,2012-08-01,2012 Q3,Xerox 1895,SKU-F1E237,Office Supplies,Paper,Ontario,Home Office,109.7,-106.77,16,0.03,5.98,10.39,-0.9733
11398,2012-08-06,2012-08-01,2012 Q3,Prang Colored Pencils,SKU-251524,Office Supplies,Pens & Art Supplies,Ontario,Home Office,80.89,23.37,26,0.03,2.94,0.81,0.2889
11584,2009-11-22,2009-11-01,2009 Q4,Accessory31,SKU-632D0D,Technology,Telephones And Communication,Ontario,Small Business,1497.32,836.51,48,0.01,35.99,0.99,0.5587
11652,2011-11-10,2011-11-01,2011 Q4,PC Concepts 116 Key Quantum 3000 Keyboard,SKU-22196B,Technology,Computer Peripherals,Ontario,Home Office,1154.14,-36.0,35,0.07,32.98,5.5,-0.0312
11652,2011-11-10,2011-11-01,2011 Q4,Xerox 1895,SKU-F1E237,Office Supplies,Paper,Ontario,Home Office,223.82,-249.11,37,0.09,5.98,10.39,-1.113
11652,2011-11-10,2011-11-01,2011 Q4,Talkabout T8367,SKU-1C303C,Technology,Telephones And Communication,Ontario,Home Office,61.46,-261.35,1,0.05,65.99,8.99,-4.2524
11652,2011-11-10,2011-11-01,2011 Q4,Array¨ Memo Cubes,SKU-B3DBB2,Office Supplies,Paper,Ontario,Home Office,122.09,14.11,25,0.1,5.18,2.04,0.1156
11686,2009-01-27,2009-01-01,2009 Q1,V70,SKU-9AC355,Technology,Telephones And Communication,Ontario,Home Office,6121.2,1312.34,38,0.08,205.99,2.5,0.2144
13895,2010-11-20,2010-11-01,2010 Q4,Project Tote Personal File,SKU-66C510,Office Supplies,Storage & Organization,Ontario,Small Business,614.34,-171.7,44,0.02,14.03,9.37,-0.2795
14820,2012-01-09,2012-01-01,2012 Q1,Bell Sonecor JB700 Caller ID,SKU-B5CB16,Technology,Telephones And Communication,Ontario,Home Office,278.9,-104.47,39,0.04,7.99,5.03,-0.3746
15170,2009-03-18,2009-03-01,2009 Q1,1726 Digital Answering Machine,SKU-E4A8FF,Technology,Telephones And Communication,Ontario,Corporate,356.46,-9.11,19,0.01,20.99,4.81,-0.0256
15780,2011-04-13,2011-04-01,2011 Q2,Staples Bulldog Clip,SKU-4D3076,Office Supplies,Rubber Bands,Ontario,Corporate,71.77,22.71,19,0.03,3.78,0.71,0.3164
16098,2012-07-21,2012-07-01,2012 Q3,"GE 4 Foot Flourescent Tube, 40 Watt",SKU-D85E63,Furniture,Office Furnishings,Ontario,Home Office,480.43,50.59,31,0.06,14.98,8.99,0.1053
16103,2012-07-15,2012-07-01,2012 Q3,Xerox 1894,SKU-BDB275,Office Supplies,Paper,Ontario,Corporate,217.14,-62.97,31,0.0,6.48,6.22,-0.29
16610,2009-10-10,2009-10-01,2009 Q4,"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray",SKU-A8163A,Office Supplies,Envelopes,Ontario,Corporate,659.13,187.57,19,0.09,35.94,6.66,0.2846
18757,2012-05-22,2012-05-01,2012 Q2,"Avery Flip-Chart Easel Binder, Black",SKU-47779B,Office Supplies,Binders And Binder Accessories,Ontario,Consumer,222.2,-40.25,9,0.03,22.38,15.1,-0.1811
18757,2012-05-22,2012-05-01,2012 Q2,Storex Dura Proª Binders,SKU-01C373,Office Supplies,Binders And Binder Accessories,Ontario,Consumer,39.9,-37.8,5,0.02,5.94,9.92,-0.9474
19431,2009-05-23,2009-05-01,2009 Q2,Newell 31,SKU-3874F3,Office Supplies,Pens & Art Supplies,Ontario,Home Office,16.82,-5.54,4,0.08,4.13,1.17,-0.3294
19584,2009-04-16,2009-04-01,2009 Q2,Epson DFX-8500 Dot Matrix Printer,SKU-AF35CC,Technology,Office Machines,Ontario,Corporate,14535.8,-3971.06,6,0.05,2550.14,29.7,-0.2732
20262,2009-12-26,2009-12-01,2009 Q4,"Executive Impressions 14"" Two-Color Numerals Wall Clock",SKU-59EFA4,Furniture,Office Furnishings,Ontario,Home Office,652.24,185.04,27,0.02,22.72,8.99,0.2837
20545,2010-10-09,2010-10-01,2010 Q4,Global Commerceª Series High-Back Swivel/Tilt Chairs,SKU-E6A270,Furniture,Chairs & Chairmats,Ontario,Small Business,361.94,-163.58,1,0.05,284.98,69.55,-0.452
20545,2010-10-09,2010-10-01,2010 Q4,Xerox 1919,SKU-A5A869,Office Supplies,Paper,Ontario,Small Business,1276.04,554.95,31,0.02,40.99,5.86,0.4349
20545,2010-10-09,2010-10-01,2010 Q4,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",SKU-38ADD8,Furniture,Tables,Ontario,Small Business,2894.68,-1754.39,40,0.02,71.37,69.0,-0.6061
20577,2010-02-09,2010-02-01,2010 Q1,Ibico Recycled Linen-Style Covers,SKU-C6D0A0,Office Supplies,Binders And Binder Accessories,Ontario,Home Office,611.68,134.75,15,0.05,39.06,10.55,0.2203
20804,2011-11-26,2011-11-01,2011 Q4,Okidata ML390 Turbo Dot Matrix Printers,SKU-A1C2D6,Technology,Office Machines,Ontario,Small Business,4393.75,215.31,13,0.08,442.14,14.7,0.049
21414,2011-05-04,2011-05-01,2011 Q2,Avoid Verbal Orders Carbonless Minifold Book,SKU-6BB54A,Office Supplies,Paper,Ontario,Consumer,117.91,29.27,34,0.05,3.38,1.09,0.2482
21414,2011-05-04,2011-05-01,2011 Q2,Carina Double Wide Media Storage Towers in Natural & Black,SKU-BB2568,Office Supplies,Storage & Organization,Ontario,Consumer,3644.6,-1144.67,46,0.05,80.98,35.0,-0.3141
21414,2011-05-04,2011-05-01,2011 Q2,8290,SKU-95B431,Technology,Telephones And Communication,Ontario,Consumer,3491.61,717.7,33,0.05,125.99,5.63,0.2055
21447,2010-06-03,2010-06-01,2010 Q2,Fiskars¨ Softgrip Scissors,SKU-5E1C61,Office Supplies,"Scissors, Rulers And Trimmers",Ontario,Home Office,176.24,9.85,15,0.02,10.98,3.37,0.0559
21479,2009-08-28,2009-08-01,2009 Q3,Xerox 20,SKU-463619,Office Supplies,Paper,Ontario,Home Office,291.16,-89.47,41,0.01,6.48,6.57,-0.3073
22208,2009-10-13,2009-10-01,2009 Q4,Microsoft Multimedia Keyboard,SKU-598D9F,Technology,Computer Peripherals,Ontario,Home Office,1138.43,18.59,37,0.01,30.97,4.0,0.0163
22208,2009-10-13,2009-10-01,2009 Q4,Timeport L7089,SKU-DAF3EE,Technology,Telephones And Communication,Ontario,Home Office,5271.05,1379.76,50,0.08,125.99,7.69,0.2618
22279,2009-12-22,2009-12-01,2009 Q4,Xerox 1940,SKU-71F8D4,Office Supplies,Paper,Ontario,Small Business,2463.6,1040.65,43,0.03,54.96,10.75,0.4224
23174,2012-07-26,2012-07-01,2012 Q3,Hon Multipurpose Stacking Arm Chairs,SKU-C61605,Furniture,Chairs & Chairmats,Ontario,Consumer,3549.9,44.8,16,0.06,216.6,64.2,0.0126
23174,2012-07-26,2012-07-01,2012 Q3,Rogers¨ Profile Extra Capacity Storage Tub,SKU-548E21,Office Supplies,Storage & Organization,Ontario,Consumer,138.24,-60.04,8,0.03,16.74,7.04,-0.4343
23333,2009-08-05,2009-08-01,2009 Q3,Holmes Odor Grabber,SKU-3429FF,Office Supplies,Appliances,Ontario,Home Office,634.12,-21.65,44,0.04,14.42,6.75,-0.0341
23333,2009-08-05,2009-08-01,2009 Q3,Xerox 1903,SKU-128B55,Office Supplies,Paper,Ontario,Home Office,196.84,-69.29,32,0.04,5.98,5.79,-0.352
23333,2009-08-05,2009-08-01,2009 Q3,Talkabout T8367,SKU-1C303C,Technology,Telephones And Communication,Ontario,Home Office,886.89,-23.83,16,0.03,65.99,8.99,-0.0269
24640,2011-01-29,2011-01-01,2011 Q1,Hon Comfortask¨ Task/Swivel Chairs,SKU-1EF438,Furniture,Chairs & Chairmats,Ontario,Home Office,1379.98,-151.73,12,0.06,113.98,30.0,-0.11
25056,2010-09-21,2010-09-01,2010 Q3,Xerox 217,SKU-2240A4,Office Supplies,Paper,Ontario,Corporate,295.12,-151.93,41,0.0,6.48,8.19,-0.5148
26244,2010-08-03,2010-08-01,2010 Q3,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",SKU-2A5D55,Technology,Computer Peripherals,Ontario,Home Office,131.72,-42.61,16,0.09,8.46,3.62,-0.3235
27201,2012-07-25,2012-07-01,2012 Q3,Global Troyª Executive Leather Low-Back Tilter,SKU-462571,Furniture,Chairs & Chairmats,Ontario,Corporate,5056.89,789.05,10,0.02,500.98,26.0,0.156
27201,2012-07-25,2012-07-01,2012 Q3,KI Conference Tables,SKU-085EDA,Furniture,Tables,Ontario,Corporate,3500.1,-2661.32,45,0.01,70.89,89.3,-0.7604
27808,2010-01-26,2010-01-01,2010 Q1,"IBM 80 Minute CD-R Spindle, 50/Pack",SKU-319E6B,Technology,Computer Peripherals,Ontario,Consumer,196.12,4.41,9,0.01,20.89,1.99,0.0225
29573,2012-01-16,2012-01-01,2012 Q1,Xerox 1939,SKU-FD5EDC,Office Supplies,Paper,Ontario,Home Office,792.21,42.24,43,0.05,18.97,9.54,0.0533
29862,2011-06-19,2011-06-01,2011 Q2,Xerox 1904,SKU-3DB9D7,Office Supplies,Paper,Ontario,Corporate,214.64,-76.88,34,0.08,6.48,5.86,-0.3582
30433,2010-06-09,2010-06-01,2010 Q2,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",SKU-6A162E,Office Supplies,"Scissors, Rulers And Trimmers",Ontario,Home Office,253.38,-35.78,17,0.0,13.9,7.59,-0.1412
30532,2011-11-26,2011-11-01,2011 Q4,"GBC Twin Loopª Wire Binding Elements, 9/16"" Spine, Black",SKU-DFB9D1,Office Supplies,Binders And Binder Accessories,Ontario,Home Office,431.37,-28.67,28,0.03,15.22,9.73,-0.0665
30532,2011-11-26,2011-11-01,2011 Q4,#10 Self-Seal White Envelopes,SKU-874F55,Office Supplies,Envelopes,Ontario,Home Office,262.31,27.55,23,0.04,11.09,5.25,0.105
30532,2011-11-26,2011-11-01,2011 Q4,Xerox 188,SKU-7E2782,Office Supplies,Paper,Ontario,Home Office,514.03,82.19,45,0.05,11.34,5.01,0.1599
30532,2011-11-26,2011-11-01,2011 Q4,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,SKU-CE0F58,Furniture,Bookcases,Ontario,Home Office,1696.7,-82.81,9,0.04,180.98,23.58,-0.0488
30597,2012-08-05,2012-08-01,2012 Q3,"Master Caster Door Stop, Brown",SKU-00BF5D,Furniture,Office Furnishings,Ontario,Consumer,93.02,20.01,18,0.07,5.08,2.03,0.2151
30597,2012-08-05,2012-08-01,2012 Q3,Eldon¨ Gobal File Keepers,SKU-67940F,Office Supplies,Storage & Organization,Ontario,Consumer,639.84,-95.76,42,0.03,15.14,4.53,-0.1497
30981,2011-02-15,2011-02-01,2011 Q1,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,SKU-EEB8CD,Office Supplies,Appliances,Ontario,Home Office,7837.44,1817.76,29,0.1,279.81,23.19,0.2319
30981,2011-02-15,2011-02-01,2011 Q1,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,SKU-EBC8F1,Furniture,Chairs & Chairmats,Ontario,Home Office,3653.22,-116.02,22,0.09,180.98,30.0,-0.0318
31751,2011-05-26,2011-05-01,2011 Q2,"GBC Laser Imprintable Binding System Covers, Desert Sand",SKU-6274DE,Office Supplies,Binders And Binder Accessories,Ontario,Small Business,413.12,-10.22,31,0.1,14.27,7.27,-0.0247
31873,2009-11-08,2009-11-01,2009 Q4,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,SKU-58081F,Office Supplies,Appliances,Ontario,Home Office,141.59,-91.09,2,0.05,70.97,3.5,-0.6433
31873,2009-11-08,2009-11-01,2009 Q4,StarTAC 8000,SKU-45FBCB,Technology,Telephones And Communication,Ontario,Home Office,2465.5,13.01,14,0.06,205.99,8.99,0.0053
31873,2009-11-08,2009-11-01,2009 Q4,TimeportP7382,SKU-1F1F8E,Technology,Telephones And Communication,Ontario,Home Office,8558.47,2539.46,50,0.06,205.99,8.99,0.2967
31873,2009-11-08,2009-11-01,2009 Q4,Xerox 1928,SKU-F8D10A,Office Supplies,Paper,Ontario,Home Office,236.89,-125.29,42,0.0,5.28,6.26,-0.5289
32000,2012-09-13,2012-09-01,2012 Q3,Acco¨ Hot Clipsª Clips to Go,SKU-737B70,Office Supplies,Rubber Bands,Ontario,Home Office,162.16,24.95,49,0.05,3.29,1.35,0.1539
32000,2012-09-13,2012-09-01,2012 Q3,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",SKU-32E550,Furniture,Tables,Ontario,Home Office,15168.82,-1096.78,26,0.02,550.98,147.12,-0.0723
32737,2009-10-28,2009-10-01,2009 Q4,Lock-Up Easel 'Spel-Binder',SKU-7804E3,Office Supplies,Binders And Binder Accessories,Ontario,Home Office,367.11,116.8,14,0.09,28.53,1.49,0.3182
35012,2012-06-08,2012-06-01,2012 Q2,Staples 6 Outlet Surge,SKU-BD9D24,Office Supplies,Appliances,Ontario,Corporate,126.79,-16.38,10,0.04,11.97,4.98,-0.1292
35012,2012-06-08,2012-06-01,2012 Q2,T65,SKU-10A552,Technology,Telephones And Communication,Ontario,Corporate,1770.2,-165.95,11,0.08,195.99,4.2,-0.0937
35042,2010-12-02,2010-12-01,2010 Q4,Microsoft Natural Multimedia Keyboard,SKU-5E7676,Technology,Computer Peripherals,Ontario,Home Office,1196.86,-12.51,23,0.06,50.98,6.5,-0.0105
35713,2012-10-17,2012-10-01,2012 Q4,Lock-Up Easel 'Spel-Binder',SKU-7804E3,Office Supplies,Binders And Binder Accessories,Ontario,Corporate,1355.47,590.04,49,0.04,28.53,1.49,0.4353
36229,2012-09-21,2012-09-01,2012 Q3,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,SKU-F83F9F,Technology,Office Machines,Ontario,Home Office,1465.29,373.5,12,0.02,120.97,7.11,0.2549
36229,2012-09-21,2012-09-01,2012 Q3,Bevis Round Conference Table Top & Single Column Base,SKU-2DE223,Furniture,Tables,Ontario,Home Office,3590.33,-31.73,24,0.01,146.34,43.75,-0.0088
36933,2011-07-12,2011-07-01,2011 Q3,Avery 501,SKU-79E4CE,Office Supplies,Labels,Ontario,Small Business,115.81,47.56,32,0.07,3.69,0.5,0.4107
37152,2011-05-22,2011-05-01,2011 Q2,Hon Comfortask¨ Task/Swivel Chairs,SKU-1EF438,Furniture,Chairs & Chairmats,Ontario,Corporate,4647.69,182.53,39,0.02,113.98,30.0,0.0393
37152,2011-05-22,2011-05-01,2011 Q2,6120,SKU-CFA258,Technology,Telephones And Communication,Ontario,Corporate,2503.33,447.12,45,0.04,65.99,8.8,0.1786
37223,2011-11-10,2011-11-01,2011 Q4,LX 788,SKU-B1C867,Technology,Telephones And Communication,Ontario,Home Office,2731.73,310.59,21,0.07,155.99,8.99,0.1137
37223,2011-11-10,2011-11-01,2011 Q4,Portfile¨ Personal File Boxes,SKU-D7DAEF,Office Supplies,Storage & Organization,Ontario,Home Office,679.52,-152.4,40,0.09,17.7,9.47,-0.2243
37223,2011-11-10,2011-11-01,2011 Q4,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",SKU-9E7D8B,Office Supplies,Storage & Organization,Ontario,Home Office,5176.27,-743.45,38,0.01,135.31,35.0,-0.1436
37254,2009-09-18,2009-09-01,2009 Q3,Quality Park Security Envelopes,SKU-21FFD0,Office Supplies,Envelopes,Ontario,Consumer,739.94,370.23,28,0.01,26.17,1.39,0.5004
37441,2009-02-24,2009-02-01,2009 Q1,"Global Leather and Oak Executive Chair, Black",SKU-53E944,Furniture,Chairs & Chairmats,Ontario,Home Office,14740.51,3407.73,46,0.0,300.98,164.73,0.2312
37441,2009-02-24,2009-02-01,2009 Q1,Newell 343,SKU-97F422,Office Supplies,Pens & Art Supplies,Ontario,Home Office,3.77,-1.84,1,0.09,2.94,0.96,-0.4881
38084,2009-03-20,2009-03-01,2009 Q1,"Black Print Carbonless Snap-Off¨ Rapid Letter, 8 1/2"" x 7""",SKU-FB3A99,Office Supplies,Paper,Ontario,Home Office,100.36,18.41,11,0.02,9.11,2.15,0.1834
38084,2009-03-20,2009-03-01,2009 Q1,Nu-Dell Executive Frame,SKU-DCF3C2,Furniture,Office Furnishings,Ontario,Home Office,404.91,65.63,33,0.06,12.64,4.98,0.1621
39168,2012-05-17,2012-05-01,2012 Q2,Vinyl Sectional Post Binders,SKU-2B4595,Office Supplies,Binders And Binder Accessories,Ontario,Home Office,809.91,321.67,22,0.07,37.7,2.99,0.3972
39168,2012-05-17,2012-05-01,2012 Q2,Southworth 25% Cotton Premium Laser Paper and Envelopes,SKU-9939BC,Office Supplies,Paper,Ontario,Home Office,1027.66,184.07,50,0.0,19.98,8.68,0.1791
39168,2012-05-17,2012-05-01,2012 Q2,Staples Battery-Operated Desktop Pencil Sharpener,SKU-066F91,Office Supplies,Pens & Art Supplies,Ontario,Home Office,301.38,5.08,30,0.06,10.48,2.89,0.0169
39333,2010-02-17,2010-02-01,2010 Q1,Hon Pagodaª Stacking Chairs,SKU-5EA78F,Furniture,Chairs & Chairmats,Ontario,Consumer,8955.34,2081.48,31,0.1,320.98,24.49,0.2324
39333,2010-02-17,2010-02-01,2010 Q1,Staples Copy Paper (20Lb. and 84 Bright),SKU-C94653,Office Supplies,Paper,Ontario,Consumer,95.22,-33.4,18,0.01,4.98,4.7,-0.3508
39589,2009-08-02,2009-08-01,2009 Q3,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",SKU-E1DCD9,Office Supplies,Binders And Binder Accessories,Ontario,Home Office,577.42,253.5,42,0.0,12.97,1.49,0.439
39589,2009-08-02,2009-08-01,2009 Q3,Avery 508,SKU-6EBF09,Office Supplies,Labels,Ontario,Home Office,95.08,39.91,20,0.06,4.91,0.5,0.4198
39906,2009-03-17,2009-03-01,2009 Q1,Avoid Verbal Orders Carbonless Minifold Book,SKU-6BB54A,Office Supplies,Paper,Ontario,Home Office,82.21,15.25,25,0.04,3.38,1.09,0.1855
40097,2009-01-09,2009-01-01,2009 Q1,12 Colored Short Pencils,SKU-3CF542,Office Supplies,Pens & Art Supplies,Ontario,Home Office,117.88,-71.0,47,0.1,2.6,2.4,-0.6023
40193,2012-09-02,2012-09-01,2012 Q3,6162m,SKU-14AD59,Technology,Telephones And Communication,Ontario,Corporate,3130.2,692.78,34,0.07,115.99,2.5,0.2213
40258,2009-04-09,2009-04-01,2009 Q2,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",SKU-AFCE3A,Office Supplies,Appliances,Ontario,Small Business,449.47,-190.49,31,0.05,14.81,13.32,-0.4238
40258,2009-04-09,2009-04-01,2009 Q2,Newell 318,SKU-D6FE67,Office Supplies,Pens & Art Supplies,Ontario,Small Business,80.61,-8.77,29,0.08,2.78,1.25,-0.1088
