SKU,Product,Category,Region,Warehouse,Supplier,Inventory_Level,Reorder_Point,Safety_Stock,Supplier_Lead_Time_Days,Average_Monthly_Demand,Demand_Std_Dev,Max_Stock_Level,Inventory_Value,Velocity_Class,Inventory_Status,Stockout_Risk_Flag,Overstock_Flag
SKU-303918,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Atlantic,WH-East,Meridian Retail Co.,19,4,3,21,0.33,2.0,22,2000.89,Slow-moving,Maintain,No,No
SKU-303918,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Ontario,WH-Central,PrimeSource Direct,14,4,3,13,0.27,1.8,22,1497.11,Slow-moving,Maintain,No,No
SKU-303918,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Yukon,WH-North,Atlas Wholesale,1,4,3,19,0.23,1.66,22,111.77,Slow-moving,Restock Recommended,Yes,No
SKU-30C8DE,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Atlantic,WH-East,PrimeSource Direct,30,6,5,21,0.9,3.28,24,119.22,Slow-moving,Excess Inventory,No,Yes
SKU-30C8DE,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Prarie,WH-Central,PrimeSource Direct,32,4,3,11,0.1,1.12,22,154.18,Slow-moving,Excess Inventory,No,Yes
SKU-30C8DE,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Quebec,WH-East,Meridian Retail Co.,2,5,4,16,0.71,2.92,23,8.04,Slow-moving,Restock Recommended,Yes,No
SKU-30C8DE,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,West,WH-West,NorthBridge Supply,20,10,8,21,2.31,5.27,28,76.48,Slow-moving,Maintain,No,No
SKU-31216A,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Ontario,WH-Central,Atlas Wholesale,34,8,6,16,2.0,4.9,26,1637.4,Slow-moving,Excess Inventory,No,Yes
SKU-31216A,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Prarie,WH-Central,NorthBridge Supply,26,8,6,14,2.25,5.2,26,1257.16,Slow-moving,Maintain,No,No
SKU-319E6B,"IBM 80 Minute CD-R Spindle, 50/Pack",Technology,Northwest Territories,WH-West,Meridian Retail Co.,18,5,4,21,0.54,2.55,23,368.07,Slow-moving,Maintain,No,No
SKU-319E6B,"IBM 80 Minute CD-R Spindle, 50/Pack",Technology,Ontario,WH-Central,PrimeSource Direct,5,4,3,6,0.42,2.24,22,107.43,Slow-moving,Maintain,No,No
SKU-319E6B,"IBM 80 Minute CD-R Spindle, 50/Pack",Technology,Prarie,WH-Central,Meridian Retail Co.,9,4,3,10,0.77,3.04,22,186.58,Slow-moving,Maintain,No,No
SKU-319E6B,"IBM 80 Minute CD-R Spindle, 50/Pack",Technology,Quebec,WH-East,Meridian Retail Co.,11,4,3,6,0.6,2.69,22,222.73,Slow-moving,Maintain,No,No
SKU-319E6B,"IBM 80 Minute CD-R Spindle, 50/Pack",Technology,West,WH-West,NorthBridge Supply,22,5,4,6,2.33,5.29,23,442.93,Slow-moving,Maintain,No,No
SKU-31C4BF,"Eldon¨ 300 Classª Desk Accessories, Black",Furniture,Ontario,WH-Central,Atlas Wholesale,28,4,3,12,0.5,2.45,22,132.34,Slow-moving,Excess Inventory,No,Yes
SKU-31C4BF,"Eldon¨ 300 Classª Desk Accessories, Black",Furniture,Prarie,WH-Central,NorthBridge Supply,12,5,4,12,0.71,2.92,23,63.62,Slow-moving,Maintain,No,No
SKU-31C4BF,"Eldon¨ 300 Classª Desk Accessories, Black",Furniture,Quebec,WH-East,NorthBridge Supply,14,5,4,17,0.58,2.65,23,73.34,Slow-moving,Maintain,No,No
SKU-31EFD6,Sharp 1540cs Digital Laser Copier,Technology,Atlantic,WH-East,Atlas Wholesale,5,4,3,5,0.31,1.94,22,2887.45,Slow-moving,Maintain,No,No
SKU-31EFD6,Sharp 1540cs Digital Laser Copier,Technology,Ontario,WH-Central,Meridian Retail Co.,16,4,3,12,0.58,2.65,22,8271.85,Slow-moving,Maintain,No,No
SKU-31EFD6,Sharp 1540cs Digital Laser Copier,Technology,West,WH-West,NorthBridge Supply,5,5,4,11,0.85,3.2,23,2721.9,Slow-moving,Restock Recommended,Yes,No
SKU-31F0E4,Canon Image Class D660 Copier,Technology,Atlantic,WH-East,NorthBridge Supply,25,4,3,10,0.79,3.08,22,15299.74,Slow-moving,Excess Inventory,No,Yes
SKU-31F0E4,Canon Image Class D660 Copier,Technology,West,WH-West,PrimeSource Direct,15,9,7,17,1.98,4.87,27,9120.02,Slow-moving,Maintain,No,No
SKU-31F0E4,Canon Image Class D660 Copier,Technology,Yukon,WH-North,NorthBridge Supply,9,4,3,9,0.12,1.22,22,5067.27,Slow-moving,Maintain,No,No
SKU-3200EE,U.S. Robotics 56K Internet Call Modem,Technology,Atlantic,WH-East,NorthBridge Supply,3,5,4,15,0.85,3.2,23,285.55,Slow-moving,Restock Recommended,Yes,No
SKU-3200EE,U.S. Robotics 56K Internet Call Modem,Technology,Northwest Territories,WH-West,NorthBridge Supply,32,5,4,9,1.06,3.57,23,3129.6,Slow-moving,Excess Inventory,No,Yes
SKU-3200EE,U.S. Robotics 56K Internet Call Modem,Technology,Ontario,WH-Central,PrimeSource Direct,32,7,6,14,1.73,4.56,25,3285.47,Slow-moving,Excess Inventory,No,Yes
SKU-3200EE,U.S. Robotics 56K Internet Call Modem,Technology,West,WH-West,Meridian Retail Co.,13,4,3,7,0.6,2.69,22,1298.27,Slow-moving,Maintain,No,No
SKU-321967,"Memorex 4.7GB DVD-RAM, 3/Pack",Technology,Atlantic,WH-East,Meridian Retail Co.,27,6,5,10,1.54,4.3,24,910.67,Slow-moving,Excess Inventory,No,Yes
SKU-321967,"Memorex 4.7GB DVD-RAM, 3/Pack",Technology,Nunavut,WH-North,NorthBridge Supply,20,6,5,18,0.88,3.24,24,612.08,Slow-moving,Maintain,No,No
SKU-321967,"Memorex 4.7GB DVD-RAM, 3/Pack",Technology,Ontario,WH-Central,PrimeSource Direct,6,4,3,16,0.08,1.0,22,188.55,Slow-moving,Maintain,No,No
SKU-321967,"Memorex 4.7GB DVD-RAM, 3/Pack",Technology,Prarie,WH-Central,Atlas Wholesale,6,4,3,15,0.54,2.55,22,176.76,Slow-moving,Maintain,No,No
SKU-321967,"Memorex 4.7GB DVD-RAM, 3/Pack",Technology,West,WH-West,Atlas Wholesale,17,6,5,5,3.73,6.69,24,553.49,Medium-moving,Maintain,No,No
SKU-321967,"Memorex 4.7GB DVD-RAM, 3/Pack",Technology,Yukon,WH-North,Meridian Retail Co.,35,6,5,12,1.88,4.74,24,1126.86,Slow-moving,Excess Inventory,No,Yes
SKU-323314,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Ontario,WH-Central,Atlas Wholesale,14,5,4,6,1.67,4.47,23,540.93,Slow-moving,Maintain,No,No
SKU-323314,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Prarie,WH-Central,PrimeSource Direct,27,4,3,8,0.46,2.35,22,1089.79,Slow-moving,Excess Inventory,No,Yes
SKU-323314,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,West,WH-West,Atlas Wholesale,16,4,3,5,1.04,3.54,22,648.45,Slow-moving,Maintain,No,No
SKU-323931,"Eldon¨ 400 Classª Desk Accessories, Black Carbon",Furniture,Atlantic,WH-East,PrimeSource Direct,7,6,5,20,0.79,3.08,24,60.01,Slow-moving,Maintain,No,No
SKU-323931,"Eldon¨ 400 Classª Desk Accessories, Black Carbon",Furniture,Ontario,WH-Central,Meridian Retail Co.,0,5,4,21,0.56,2.6,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-323931,"Eldon¨ 400 Classª Desk Accessories, Black Carbon",Furniture,Quebec,WH-East,Meridian Retail Co.,6,4,3,5,0.96,3.39,22,53.48,Slow-moving,Maintain,No,No
SKU-323931,"Eldon¨ 400 Classª Desk Accessories, Black Carbon",Furniture,West,WH-West,Atlas Wholesale,8,6,5,18,1.04,3.54,24,69.12,Slow-moving,Maintain,No,No
SKU-326C6E,Avery Durable Binders,Office Supplies,Prarie,WH-Central,NorthBridge Supply,2,4,3,7,1.06,3.57,22,5.8,Slow-moving,Restock Recommended,Yes,No
SKU-326C6E,Avery Durable Binders,Office Supplies,Quebec,WH-East,NorthBridge Supply,0,4,3,19,0.23,1.66,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-326C6E,Avery Durable Binders,Office Supplies,West,WH-West,NorthBridge Supply,11,6,5,7,2.9,5.89,24,32.14,Slow-moving,Maintain,No,No
SKU-326C6E,Avery Durable Binders,Office Supplies,Yukon,WH-North,Atlas Wholesale,19,4,3,12,0.33,2.0,22,56.35,Slow-moving,Maintain,No,No
SKU-32B011,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Northwest Territories,WH-West,PrimeSource Direct,21,5,4,19,0.75,3.0,23,1071.84,Slow-moving,Maintain,No,No
SKU-32B011,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Ontario,WH-Central,NorthBridge Supply,0,4,3,5,0.83,3.16,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-32B011,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Prarie,WH-Central,NorthBridge Supply,30,4,3,7,0.02,1.0,22,3087.0,Slow-moving,Excess Inventory,No,Yes
SKU-32B011,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,West,WH-West,NorthBridge Supply,25,4,3,7,0.69,2.87,22,1243.11,Slow-moving,Excess Inventory,No,Yes
SKU-32E550,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Atlantic,WH-East,NorthBridge Supply,16,7,6,14,1.96,4.85,25,7577.1,Slow-moving,Maintain,No,No
SKU-32E550,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Ontario,WH-Central,Atlas Wholesale,23,6,5,14,1.42,4.12,24,11843.15,Slow-moving,Maintain,No,No
SKU-32E550,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Prarie,WH-Central,Atlas Wholesale,0,4,3,17,0.25,1.73,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-32E550,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Quebec,WH-East,Atlas Wholesale,1,4,3,10,0.81,3.12,22,528.12,Slow-moving,Restock Recommended,Yes,No
SKU-331D76,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Ontario,WH-Central,PrimeSource Direct,3,5,4,14,0.75,3.0,23,19.45,Slow-moving,Restock Recommended,Yes,No
SKU-331D76,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,0,5,4,16,0.6,2.69,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-335FEB,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Atlantic,WH-East,Atlas Wholesale,29,4,3,8,0.42,2.24,22,2153.34,Slow-moving,Excess Inventory,No,Yes
SKU-335FEB,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Ontario,WH-Central,Meridian Retail Co.,15,4,3,7,0.42,2.24,22,1018.08,Slow-moving,Maintain,No,No
SKU-335FEB,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Quebec,WH-East,Meridian Retail Co.,26,5,4,18,0.58,2.65,23,1830.73,Slow-moving,Excess Inventory,No,Yes
SKU-335FEB,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,West,WH-West,PrimeSource Direct,33,5,4,10,0.96,3.39,23,2447.8,Slow-moving,Excess Inventory,No,Yes
SKU-336012,Multimedia Mailers,Office Supplies,Atlantic,WH-East,NorthBridge Supply,29,4,3,11,0.15,1.32,22,4986.88,Slow-moving,Excess Inventory,No,Yes
SKU-336012,Multimedia Mailers,Office Supplies,Northwest Territories,WH-West,PrimeSource Direct,0,6,5,19,0.81,3.12,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-336012,Multimedia Mailers,Office Supplies,Ontario,WH-Central,Atlas Wholesale,5,4,3,7,0.33,2.0,22,739.43,Slow-moving,Maintain,No,No
SKU-336012,Multimedia Mailers,Office Supplies,Prarie,WH-Central,NorthBridge Supply,9,5,4,15,0.75,3.0,23,1396.8,Slow-moving,Maintain,No,No
SKU-336012,Multimedia Mailers,Office Supplies,Quebec,WH-East,PrimeSource Direct,6,5,4,14,1.0,3.46,23,940.35,Slow-moving,Maintain,No,No
SKU-336012,Multimedia Mailers,Office Supplies,West,WH-West,PrimeSource Direct,34,6,5,20,1.12,3.67,24,5200.99,Slow-moving,Excess Inventory,No,Yes
SKU-336012,Multimedia Mailers,Office Supplies,Yukon,WH-North,PrimeSource Direct,17,5,4,9,1.6,4.39,23,2702.93,Slow-moving,Maintain,No,No
SKU-33ECBD,Fellowes Recycled Storage Drawers,Office Supplies,Northwest Territories,WH-West,Meridian Retail Co.,15,6,5,18,1.0,3.46,24,1621.52,Slow-moving,Maintain,No,No
SKU-33ECBD,Fellowes Recycled Storage Drawers,Office Supplies,Ontario,WH-Central,PrimeSource Direct,20,4,3,12,0.35,2.06,22,2252.53,Slow-moving,Maintain,No,No
SKU-33ECBD,Fellowes Recycled Storage Drawers,Office Supplies,Prarie,WH-Central,Atlas Wholesale,16,6,5,16,1.19,3.77,24,1765.41,Slow-moving,Maintain,No,No
SKU-33ECBD,Fellowes Recycled Storage Drawers,Office Supplies,Quebec,WH-East,Atlas Wholesale,14,6,5,19,1.0,3.46,24,1551.34,Slow-moving,Maintain,No,No
SKU-33ECBD,Fellowes Recycled Storage Drawers,Office Supplies,West,WH-West,NorthBridge Supply,31,4,3,8,0.83,3.16,22,3517.46,Slow-moving,Excess Inventory,No,Yes
SKU-33ECBD,Fellowes Recycled Storage Drawers,Office Supplies,Yukon,WH-North,Meridian Retail Co.,1,4,3,13,0.56,2.6,22,105.73,Slow-moving,Restock Recommended,Yes,No
SKU-341E2C,R280,Technology,Atlantic,WH-East,NorthBridge Supply,0,4,3,13,0.4,2.18,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-341E2C,R280,Technology,Northwest Territories,WH-West,Atlas Wholesale,0,4,3,5,0.12,1.22,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-341E2C,R280,Technology,Quebec,WH-East,PrimeSource Direct,28,4,3,11,0.73,2.96,22,3644.26,Slow-moving,Excess Inventory,No,Yes
SKU-341E2C,R280,Technology,West,WH-West,PrimeSource Direct,5,7,6,20,1.17,3.74,25,672.16,Slow-moving,Restock Recommended,Yes,No
SKU-3429FF,Holmes Odor Grabber,Office Supplies,Atlantic,WH-East,PrimeSource Direct,33,7,6,17,1.62,4.42,25,463.81,Slow-moving,Excess Inventory,No,Yes
SKU-3429FF,Holmes Odor Grabber,Office Supplies,Ontario,WH-Central,NorthBridge Supply,27,6,5,9,1.75,4.58,24,407.38,Slow-moving,Excess Inventory,No,Yes
SKU-3429FF,Holmes Odor Grabber,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,0,5,4,17,0.52,2.5,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-3429FF,Holmes Odor Grabber,Office Supplies,West,WH-West,Atlas Wholesale,2,5,4,10,1.08,3.61,23,30.38,Slow-moving,Restock Recommended,Yes,No
SKU-3429FF,Holmes Odor Grabber,Office Supplies,Yukon,WH-North,Meridian Retail Co.,29,4,3,10,0.35,2.06,22,478.31,Slow-moving,Excess Inventory,No,Yes
SKU-344061,"Eldon¨ 200 Classª Desk Accessories, Burgundy",Furniture,Atlantic,WH-East,Meridian Retail Co.,0,6,5,20,1.06,3.57,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-344061,"Eldon¨ 200 Classª Desk Accessories, Burgundy",Furniture,Quebec,WH-East,PrimeSource Direct,9,4,3,20,0.08,1.0,22,63.34,Slow-moving,Maintain,No,No
SKU-344061,"Eldon¨ 200 Classª Desk Accessories, Burgundy",Furniture,West,WH-West,PrimeSource Direct,6,4,3,12,0.04,1.0,22,51.18,Slow-moving,Maintain,No,No
SKU-3483CB,Acme¨ Forged Steel Scissors with Black Enamel Handles,Office Supplies,Atlantic,WH-East,NorthBridge Supply,23,5,4,17,0.62,2.74,23,221.15,Slow-moving,Maintain,No,No
SKU-3483CB,Acme¨ Forged Steel Scissors with Black Enamel Handles,Office Supplies,Ontario,WH-Central,NorthBridge Supply,13,4,3,6,0.38,2.12,22,125.09,Slow-moving,Maintain,No,No
SKU-3483CB,Acme¨ Forged Steel Scissors with Black Enamel Handles,Office Supplies,Prarie,WH-Central,PrimeSource Direct,11,5,4,21,0.54,2.55,23,100.84,Slow-moving,Maintain,No,No
SKU-3483CB,Acme¨ Forged Steel Scissors with Black Enamel Handles,Office Supplies,West,WH-West,PrimeSource Direct,17,4,3,10,0.73,2.96,22,156.8,Slow-moving,Maintain,No,No
SKU-34853F,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Ontario,WH-Central,Meridian Retail Co.,18,5,4,7,1.85,4.72,23,68.11,Slow-moving,Maintain,No,No
SKU-34853F,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Prarie,WH-Central,Atlas Wholesale,15,4,3,21,0.21,1.58,22,59.13,Slow-moving,Maintain,No,No
SKU-34853F,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,West,WH-West,Meridian Retail Co.,0,4,3,20,0.38,2.12,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-34BEF6,Xerox 1898,Office Supplies,Ontario,WH-Central,PrimeSource Direct,0,6,5,19,1.0,3.46,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-34BEF6,Xerox 1898,Office Supplies,Prarie,WH-Central,PrimeSource Direct,3,4,3,11,0.71,2.92,22,21.65,Slow-moving,Restock Recommended,Yes,No
SKU-34BEF6,Xerox 1898,Office Supplies,Quebec,WH-East,PrimeSource Direct,19,4,3,8,0.06,1.0,22,168.02,Slow-moving,Maintain,No,No
SKU-34BEF6,Xerox 1898,Office Supplies,West,WH-West,Atlas Wholesale,24,5,4,8,1.56,4.33,23,160.11,Slow-moving,Excess Inventory,No,Yes
SKU-34BEF6,Xerox 1898,Office Supplies,Yukon,WH-North,NorthBridge Supply,20,5,4,11,0.94,3.35,23,131.05,Slow-moving,Maintain,No,No
SKU-3507D1,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Ontario,WH-Central,Meridian Retail Co.,29,4,3,12,0.21,1.58,22,7393.78,Slow-moving,Excess Inventory,No,Yes
SKU-3507D1,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Prarie,WH-Central,Meridian Retail Co.,0,5,4,9,0.96,3.39,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-3507D1,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Quebec,WH-East,Atlas Wholesale,4,4,3,6,0.65,2.78,22,945.0,Slow-moving,Restock Recommended,Yes,No
SKU-35B560,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Atlantic,WH-East,NorthBridge Supply,11,4,3,5,0.1,1.12,22,217.05,Slow-moving,Maintain,No,No
SKU-35B560,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Northwest Territories,WH-West,Atlas Wholesale,23,4,3,11,0.75,3.0,22,445.57,Slow-moving,Excess Inventory,No,Yes
SKU-35B560,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Nunavut,WH-North,Meridian Retail Co.,19,4,3,10,0.44,2.29,22,386.62,Slow-moving,Maintain,No,No
SKU-35B560,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Ontario,WH-Central,PrimeSource Direct,28,6,5,10,2.1,5.02,24,531.45,Slow-moving,Excess Inventory,No,Yes
SKU-35B560,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Prarie,WH-Central,Atlas Wholesale,17,6,5,10,2.08,5.0,24,334.19,Slow-moving,Maintain,No,No
SKU-35B560,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,West,WH-West,Meridian Retail Co.,25,9,7,7,4.98,7.73,27,472.9,Medium-moving,Maintain,No,No
SKU-35E2EF,Imation 5.2GB DVD-RAM,Technology,Northwest Territories,WH-West,Atlas Wholesale,26,4,3,8,0.08,1.0,22,1575.34,Slow-moving,Excess Inventory,No,Yes
SKU-35E2EF,Imation 5.2GB DVD-RAM,Technology,West,WH-West,Atlas Wholesale,5,5,4,9,1.04,3.54,23,307.58,Slow-moving,Restock Recommended,Yes,No
SKU-362532,Xerox 212,Office Supplies,Atlantic,WH-East,NorthBridge Supply,27,4,3,6,1.27,3.91,22,188.24,Slow-moving,Excess Inventory,No,Yes
SKU-362532,Xerox 212,Office Supplies,Ontario,WH-Central,NorthBridge Supply,1,4,3,7,0.77,3.04,22,7.03,Slow-moving,Restock Recommended,Yes,No
SKU-362532,Xerox 212,Office Supplies,Prarie,WH-Central,NorthBridge Supply,27,12,9,18,3.65,6.61,30,175.53,Medium-moving,Maintain,No,No
SKU-362532,Xerox 212,Office Supplies,Quebec,WH-East,Atlas Wholesale,28,9,7,21,1.69,4.5,27,181.64,Slow-moving,Excess Inventory,No,Yes
SKU-362532,Xerox 212,Office Supplies,West,WH-West,NorthBridge Supply,29,4,3,16,0.27,1.8,22,197.16,Slow-moving,Excess Inventory,No,Yes
SKU-3627DC,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Atlantic,WH-East,Meridian Retail Co.,28,9,7,18,1.94,4.82,27,1488.24,Slow-moving,Excess Inventory,No,Yes
SKU-3627DC,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Ontario,WH-Central,Atlas Wholesale,28,5,4,7,1.21,3.81,23,1496.2,Slow-moving,Excess Inventory,No,Yes
SKU-3627DC,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,West,WH-West,NorthBridge Supply,0,6,5,13,1.4,4.09,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-368C1D,Staples Metal Binder Clips,Office Supplies,Ontario,WH-Central,PrimeSource Direct,6,4,3,21,0.21,1.58,22,15.67,Slow-moving,Maintain,No,No
SKU-368C1D,Staples Metal Binder Clips,Office Supplies,Prarie,WH-Central,Atlas Wholesale,14,13,10,18,4.5,7.35,31,36.38,Medium-moving,Maintain,No,No
SKU-368C1D,Staples Metal Binder Clips,Office Supplies,Quebec,WH-East,Atlas Wholesale,27,4,3,13,0.44,2.29,22,72.27,Slow-moving,Excess Inventory,No,Yes
SKU-368C1D,Staples Metal Binder Clips,Office Supplies,West,WH-West,Meridian Retail Co.,24,9,7,16,2.15,5.07,27,60.59,Slow-moving,Maintain,No,No
SKU-368C1D,Staples Metal Binder Clips,Office Supplies,Yukon,WH-North,Atlas Wholesale,30,6,5,18,1.04,3.54,24,78.15,Slow-moving,Excess Inventory,No,Yes
SKU-36B23E,Xerox 1927,Office Supplies,Atlantic,WH-East,Atlas Wholesale,30,6,5,10,1.71,4.53,24,134.29,Slow-moving,Excess Inventory,No,Yes
SKU-36B23E,Xerox 1927,Office Supplies,Ontario,WH-Central,PrimeSource Direct,34,7,6,13,2.06,4.97,25,153.64,Slow-moving,Excess Inventory,No,Yes
SKU-36B23E,Xerox 1927,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,1,5,4,17,0.56,2.6,23,4.72,Slow-moving,Restock Recommended,Yes,No
SKU-36B23E,Xerox 1927,Office Supplies,Quebec,WH-East,NorthBridge Supply,3,4,3,19,0.08,1.0,22,17.42,Slow-moving,Restock Recommended,Yes,No
SKU-36B23E,Xerox 1927,Office Supplies,West,WH-West,NorthBridge Supply,14,4,3,11,0.06,1.0,22,88.9,Slow-moving,Maintain,No,No
SKU-36DBDD,Southworth Structures Collectionª,Office Supplies,Prarie,WH-Central,NorthBridge Supply,0,5,4,10,1.44,4.15,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-36DBDD,Southworth Structures Collectionª,Office Supplies,Yukon,WH-North,Atlas Wholesale,31,4,3,9,0.5,2.45,22,228.59,Slow-moving,Excess Inventory,No,Yes
SKU-370BD3,Avery Hanging File Binders,Office Supplies,Atlantic,WH-East,PrimeSource Direct,9,6,5,7,2.17,5.1,24,55.77,Slow-moving,Maintain,No,No
SKU-370BD3,Avery Hanging File Binders,Office Supplies,Ontario,WH-Central,Atlas Wholesale,17,4,3,7,0.08,1.0,22,108.46,Slow-moving,Maintain,No,No
SKU-370BD3,Avery Hanging File Binders,Office Supplies,Prarie,WH-Central,NorthBridge Supply,32,5,4,21,0.52,2.5,23,194.96,Slow-moving,Excess Inventory,No,Yes
SKU-370BD3,Avery Hanging File Binders,Office Supplies,Quebec,WH-East,NorthBridge Supply,23,6,5,10,1.71,4.53,24,139.5,Slow-moving,Maintain,No,No
SKU-370BD3,Avery Hanging File Binders,Office Supplies,West,WH-West,PrimeSource Direct,29,6,5,11,1.77,4.61,24,174.89,Slow-moving,Excess Inventory,No,Yes
SKU-3722EA,GBC Binding covers,Office Supplies,Atlantic,WH-East,Meridian Retail Co.,35,8,6,11,2.79,5.79,26,459.56,Slow-moving,Excess Inventory,No,Yes
SKU-3722EA,GBC Binding covers,Office Supplies,Northwest Territories,WH-West,Meridian Retail Co.,17,5,4,10,1.21,3.81,23,210.17,Slow-moving,Maintain,No,No
SKU-3722EA,GBC Binding covers,Office Supplies,Ontario,WH-Central,PrimeSource Direct,0,4,3,5,0.4,2.18,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-3722EA,GBC Binding covers,Office Supplies,Quebec,WH-East,Atlas Wholesale,18,4,3,17,0.21,1.58,22,234.65,Slow-moving,Maintain,No,No
SKU-373143,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Atlantic,WH-East,NorthBridge Supply,0,7,6,11,2.23,5.17,25,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-373143,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Ontario,WH-Central,PrimeSource Direct,29,5,4,14,0.96,3.39,23,5703.12,Slow-moving,Excess Inventory,No,Yes
SKU-373143,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,12,6,5,16,1.04,3.54,24,2174.38,Slow-moving,Maintain,No,No
SKU-373143,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,West,WH-West,NorthBridge Supply,18,4,3,11,0.23,1.66,22,3541.21,Slow-moving,Maintain,No,No
SKU-373D0D,Bretford Rectangular Conference Table Tops,Furniture,Prarie,WH-Central,NorthBridge Supply,27,6,5,13,1.71,4.53,24,8433.34,Slow-moving,Excess Inventory,No,Yes
SKU-373D0D,Bretford Rectangular Conference Table Tops,Furniture,Quebec,WH-East,NorthBridge Supply,15,5,4,7,1.21,3.81,23,5667.11,Slow-moving,Maintain,No,No
SKU-373D0D,Bretford Rectangular Conference Table Tops,Furniture,West,WH-West,PrimeSource Direct,35,10,8,21,2.33,5.29,28,13442.68,Slow-moving,Excess Inventory,No,Yes
